carat,cut,color,clarity,depth,table,price,x,y,z,price_per_carat,price_per_carat_is_high
1.06,Ideal,D,SI1,62.6,56.0,10859.940000000002,6.49,6.52,4.07,6062.264150943396,1
1.29,Premium,I,SI1,61.8,59.0,10865.010000000002,6.99,6.96,4.31,4983.720930232558,1
1.01,Good,D,VS2,61.6,61.0,10865.010000000002,6.43,6.45,3.97,6365.346534653465,1
1.27,Ideal,J,VVS2,62.2,54.0,10866.7,6.92,6.98,4.32,5062.992125984252,1
1.32,Ideal,I,SI1,62.2,57.0,10868.390000000001,7.07,7.01,4.38,4871.969696969697,1
1.32,Premium,H,SI2,62.7,58.0,10868.390000000001,7.05,6.99,4.4,4871.969696969697,1
1.02,Very Good,G,VS2,60.9,56.0,10870.080000000002,6.47,6.51,3.95,6305.882352941177,1
1.0,Very Good,G,VS1,59.1,61.0,10875.15,6.48,6.54,3.85,6435.0,1
1.26,Premium,H,SI1,62.1,57.0,10875.15,6.94,6.88,4.29,5107.142857142857,1
1.23,Ideal,I,VS1,61.5,56.0,10875.15,6.86,6.89,4.23,5231.707317073171,1
1.14,Very Good,G,VS2,63.2,56.0,10875.15,6.67,6.63,4.2,5644.736842105263,1
1.2,Premium,F,SI1,62.9,58.0,10875.15,6.76,6.69,4.23,5362.5,1
1.69,Premium,I,I1,62.4,60.0,10876.840000000002,7.59,7.56,4.73,3808.2840236686393,1
1.0,Good,G,SI1,59.9,58.0,10878.53,6.44,6.48,3.87,6437.0,1
1.24,Very Good,G,SI1,61.8,59.0,10880.22,6.85,6.88,4.24,5191.935483870968,1
1.31,Premium,I,VS2,61.9,59.0,10880.22,7.02,6.98,4.33,4914.503816793893,1
1.01,Very Good,F,VS1,59.4,58.0,10881.910000000002,6.46,6.54,3.86,6375.247524752475,1
1.01,Ideal,G,VS2,61.7,56.0,10881.910000000002,6.43,6.46,3.98,6375.247524752475,1
1.01,Ideal,G,VS2,61.9,56.0,10881.910000000002,6.42,6.46,3.99,6375.247524752475,1
1.01,Ideal,G,VS2,61.9,56.0,10881.910000000002,6.41,6.45,3.98,6375.247524752475,1
1.23,Ideal,H,SI1,61.0,56.0,10881.910000000002,6.96,6.92,4.23,5234.959349593496,1
1.0,Very Good,D,VS2,63.1,59.0,10883.6,6.26,6.36,3.98,6440.0,1
1.18,Ideal,H,SI1,61.5,57.0,10883.6,6.78,6.82,4.18,5457.627118644068,1
1.25,Good,F,VS2,63.9,58.0,10883.6,6.76,6.71,4.31,5152.0,1
1.21,Premium,E,SI1,62.9,58.0,10883.6,6.79,6.78,4.27,5322.314049586777,1
1.07,Very Good,E,VS2,60.4,58.0,10885.290000000003,6.61,6.66,4.01,6019.626168224298,1
1.58,Ideal,I,SI2,62.3,57.0,10885.290000000003,7.42,7.34,4.6,4076.5822784810125,1
1.01,Premium,G,VS1,62.7,56.0,10885.290000000003,6.46,6.36,4.02,6377.227722772277,1
0.9,Premium,D,VS1,61.2,58.0,10885.290000000003,6.27,6.25,3.83,7156.666666666666,1
1.01,Premium,G,VS1,62.0,58.0,10885.290000000003,6.44,6.4,3.98,6377.227722772277,1
1.33,Very Good,J,VS1,61.7,55.0,10886.980000000001,7.07,7.12,4.38,4843.60902255639,1
1.3,Ideal,F,SI2,62.2,56.0,10886.980000000001,6.96,7.0,4.34,4955.384615384615,1
1.3,Premium,I,VS2,60.1,58.0,10886.980000000001,7.1,7.14,4.28,4955.384615384615,1
1.27,Very Good,I,VS2,62.4,58.0,10888.67,6.83,6.89,4.28,5073.228346456693,1
1.36,Ideal,D,SI2,61.2,57.0,10888.67,7.15,7.19,4.39,4737.5,1
1.3,Good,D,SI2,57.1,63.0,10888.67,7.27,7.22,4.14,4956.153846153846,1
1.5,Premium,H,SI2,61.8,57.0,10888.67,7.34,7.31,4.53,4295.333333333333,1
0.91,Ideal,D,VS2,60.9,57.0,10890.36,6.26,6.32,3.83,7081.318681318681,1
1.0,Good,E,VS2,60.6,65.0,10892.050000000001,6.29,6.36,3.83,6445.0,1
1.11,Premium,G,VS2,60.4,58.0,10892.050000000001,6.76,6.72,4.07,5806.3063063063055,1
1.01,Good,F,VS2,63.9,58.0,10893.740000000002,6.39,6.32,4.06,6382.178217821782,1
1.01,Premium,F,VS2,60.9,58.0,10893.740000000002,6.47,6.41,3.92,6382.178217821782,1
1.02,Very Good,D,VS2,63.9,59.0,10895.43,6.29,6.33,4.03,6320.588235294117,1
1.14,Premium,F,SI1,61.1,58.0,10897.12,6.77,6.72,4.12,5656.140350877194,1
1.22,Premium,G,SI1,61.2,60.0,10898.810000000001,6.82,6.75,4.15,5286.065573770492,1
1.01,Very Good,G,VS2,63.6,56.0,10898.810000000001,6.34,6.39,4.05,6385.148514851485,1
1.0,Very Good,G,VS2,62.4,58.0,10898.810000000001,6.31,6.38,3.96,6449.0,1
1.22,Premium,G,SI1,62.1,58.0,10898.810000000001,6.89,6.84,4.26,5286.065573770492,1
1.01,Ideal,G,VS2,61.9,58.0,10898.810000000001,6.37,6.43,3.96,6385.148514851485,1
1.33,Ideal,J,VS1,62.5,58.0,10898.810000000001,6.99,7.03,4.38,4848.872180451128,1
1.23,Ideal,I,SI1,62.1,57.0,10898.810000000001,6.83,6.88,4.26,5243.089430894309,1
1.01,Good,D,VS2,64.5,58.0,10898.810000000001,6.27,6.31,4.06,6385.148514851485,1
1.2,Ideal,H,SI1,62.0,58.0,10900.5,6.78,6.83,4.22,5375.0,1
1.0,Premium,G,VS2,60.6,59.0,10902.190000000002,6.42,6.36,3.87,6451.0,1
1.3,Ideal,I,SI1,62.3,58.0,10902.190000000002,6.94,7.0,4.34,4962.307692307692,1
1.28,Premium,I,VS2,62.5,61.0,10902.190000000002,6.89,6.86,4.3,5039.84375,1
1.2,Premium,H,SI1,61.3,60.0,10902.190000000002,6.87,6.81,4.19,5375.833333333334,1
1.28,Ideal,H,SI2,62.8,57.0,10902.190000000002,6.92,6.87,4.33,5039.84375,1
1.0,Premium,G,VS2,60.0,59.0,10902.190000000002,6.54,6.46,3.9,6451.0,1
1.2,Premium,G,SI1,62.7,58.0,10902.190000000002,6.71,6.66,4.19,5375.833333333334,1
1.09,Very Good,G,VS1,59.7,63.0,10905.57,6.65,6.74,4.0,5920.183486238531,1
1.09,Ideal,H,VS2,62.9,58.0,10905.57,6.56,6.51,4.11,5920.183486238531,1
1.31,Good,I,VS1,64.3,58.7,10908.95,6.84,6.87,4.41,4927.480916030534,1
1.45,Fair,F,SI2,64.4,58.0,10908.95,7.17,7.11,4.59,4451.724137931034,1
1.22,Ideal,F,SI1,62.8,55.0,10910.640000000001,6.87,6.79,4.29,5291.803278688525,1
1.23,Very Good,H,SI1,61.0,59.0,10914.02,6.91,6.86,4.2,5250.40650406504,1
1.04,Ideal,H,SI1,61.6,55.0,10914.02,6.51,6.54,4.02,6209.615384615385,1
1.04,Premium,F,VS2,60.1,59.0,10914.02,6.61,6.56,3.96,6209.615384615385,1
1.04,Ideal,G,VS2,62.0,57.0,10914.02,6.5,6.49,4.03,6209.615384615385,1
1.28,Ideal,F,SI2,62.3,55.0,10914.02,6.96,6.91,4.32,5045.3125,1
1.36,Premium,F,SI2,61.4,59.0,10914.02,7.16,7.12,4.38,4748.529411764705,1
1.55,Premium,H,SI2,58.0,60.0,10914.02,7.61,7.58,4.41,4166.451612903225,1
1.5,Premium,H,SI2,62.1,58.0,10914.02,7.31,7.21,4.51,4305.333333333333,1
1.12,Ideal,E,SI1,61.6,55.0,10914.02,6.69,6.66,4.11,5766.071428571428,1
1.23,Very Good,H,VS2,61.6,59.0,10915.710000000001,6.84,6.86,4.22,5251.219512195122,1
1.23,Very Good,H,VS2,60.6,59.0,10915.710000000001,6.89,6.94,4.19,5251.219512195122,1
1.22,Ideal,I,VS1,62.3,54.0,10915.710000000001,6.82,6.86,4.26,5294.262295081968,1
1.07,Ideal,F,VS2,62.0,57.0,10915.710000000001,6.5,6.47,4.08,6036.448598130841,1
1.03,Ideal,D,SI1,59.9,57.0,10917.4,6.61,6.68,3.98,6271.844660194175,1
1.03,Premium,E,VS2,60.0,59.0,10917.4,6.6,6.54,3.94,6271.844660194175,1
1.02,Good,E,VS2,63.2,60.0,10920.78,6.29,6.34,3.99,6335.294117647059,1
1.0,Premium,G,VS1,61.2,58.0,10920.78,6.49,6.38,3.94,6462.0,1
1.34,Very Good,G,SI2,62.2,56.0,10922.47,7.0,7.08,4.38,4823.134328358208,1
1.34,Premium,G,SI2,61.7,58.0,10924.160000000002,7.04,7.1,4.36,4823.880597014925,1
1.14,Very Good,D,SI1,62.7,59.0,10924.160000000002,6.64,6.67,4.17,5670.175438596491,1
1.0,Good,G,VS1,63.6,59.0,10925.85,6.34,6.3,4.02,6465.0,1
1.0,Ideal,G,VS1,62.2,56.0,10925.85,6.41,6.35,3.97,6465.0,1
1.0,Ideal,G,VS1,62.7,54.0,10925.85,6.42,6.37,4.01,6465.0,1
0.9,Very Good,E,VVS2,62.0,55.0,10927.540000000003,6.08,6.17,3.8,7184.444444444444,1
1.03,Ideal,F,VS2,60.4,56.0,10929.230000000001,6.59,6.56,3.97,6278.640776699029,1
1.0,Very Good,F,VS1,62.9,56.0,10930.92,6.38,6.43,4.03,6468.0,1
1.0,Very Good,F,VS1,62.6,57.0,10930.92,6.35,6.42,4.0,6468.0,1
1.2,Good,H,VS2,62.6,56.0,10930.92,6.73,6.76,4.22,5390.0,1
1.0,Premium,F,VS2,58.6,61.0,10930.92,6.53,6.5,3.82,6468.0,1
1.0,Premium,F,VS2,62.4,60.0,10930.92,6.38,6.35,3.97,6468.0,1
1.25,Ideal,E,SI1,61.1,57.0,10930.92,6.93,6.89,4.22,5174.4,1
1.1,Premium,D,SI1,60.7,55.0,10930.92,6.74,6.71,4.08,5879.999999999999,1
1.0,Premium,F,VS2,62.6,60.0,10930.92,6.37,6.29,3.96,6468.0,1
1.22,Ideal,I,VS1,62.3,57.0,10932.61,6.81,6.85,4.25,5302.459016393443,1
1.22,Ideal,I,VS1,61.9,55.7,10932.61,6.81,6.84,4.23,5302.459016393443,1
1.01,Premium,G,VVS2,61.3,61.0,10934.300000000001,6.47,6.32,3.92,6405.940594059406,1
1.31,Ideal,F,SI1,62.4,56.0,10934.300000000001,6.98,6.9,4.33,4938.9312977099235,1
1.1,Ideal,H,VS1,61.4,57.0,10934.300000000001,6.65,6.64,4.08,5881.818181818181,1
1.01,Premium,G,VVS2,61.9,60.0,10934.300000000001,6.45,6.41,3.98,6405.940594059406,1
1.07,Ideal,G,VS2,63.0,55.0,10935.990000000002,6.55,6.5,4.11,6047.663551401869,1
1.07,Premium,G,VS2,60.9,58.0,10935.990000000002,6.6,6.56,4.01,6047.663551401869,1
1.07,Ideal,G,VS2,62.2,57.0,10935.990000000002,6.55,6.53,4.07,6047.663551401869,1
1.07,Premium,G,VS2,60.5,56.0,10935.990000000002,6.71,6.64,4.04,6047.663551401869,1
1.07,Premium,G,VS2,62.1,58.0,10935.990000000002,6.59,6.55,4.08,6047.663551401869,1
1.2,Ideal,H,SI1,62.2,56.0,10935.990000000002,6.8,6.77,4.23,5392.5,1
1.27,Ideal,H,SI1,61.5,55.0,10937.68,6.97,6.95,4.28,5096.062992125984,1
1.29,Ideal,E,SI2,62.8,57.0,10939.37,6.94,6.88,4.34,5017.829457364341,1
1.7,Good,I,I1,63.6,58.0,10941.060000000001,7.52,7.48,4.77,3808.2352941176473,1
1.26,Ideal,H,SI1,61.7,58.0,10944.440000000002,6.95,6.9,4.27,5139.68253968254,1
1.06,Good,G,VS1,63.4,57.0,10946.130000000001,6.45,6.48,4.1,6110.377358490566,1
1.53,Ideal,H,I1,62.3,56.0,10946.130000000001,7.38,7.34,4.59,4233.333333333333,1
1.26,Ideal,E,SI2,61.0,57.0,10946.130000000001,7.03,6.97,4.27,5140.476190476191,1
1.21,Ideal,G,VS2,61.7,56.0,10947.82,6.85,6.83,4.22,5353.719008264463,1
1.02,Very Good,F,VS2,59.4,58.0,10949.510000000002,6.52,6.62,3.9,6351.9607843137255,1
1.02,Ideal,F,VS2,62.7,54.0,10949.510000000002,6.42,6.5,4.05,6351.9607843137255,1
1.02,Very Good,F,VS2,61.7,58.0,10949.510000000002,6.47,6.5,4.0,6351.9607843137255,1
1.02,Premium,F,VS2,61.3,58.0,10949.510000000002,6.42,6.54,3.97,6351.9607843137255,1
1.02,Good,F,VS2,63.3,59.0,10949.510000000002,6.37,6.4,4.04,6351.9607843137255,1
1.02,Ideal,F,VS2,62.7,56.0,10949.510000000002,6.39,6.44,4.02,6351.9607843137255,1
1.07,Ideal,H,VS1,60.2,59.0,10949.510000000002,6.66,6.69,4.02,6055.140186915887,1
1.03,Premium,G,VS1,62.1,59.0,10949.510000000002,6.48,6.4,4.0,6290.291262135922,1
1.01,Very Good,E,VS2,63.1,56.0,10951.2,6.34,6.4,4.02,6415.841584158416,1
1.09,Ideal,G,VS2,62.3,57.0,10951.2,6.6,6.57,4.1,5944.954128440367,1
1.33,Ideal,H,SI2,62.7,57.0,10951.2,7.05,6.98,4.4,4872.18045112782,1
1.33,Premium,G,SI2,63.0,59.0,10951.2,7.0,6.97,4.4,4872.18045112782,1
1.33,Very Good,H,SI2,62.5,58.0,10954.580000000002,7.04,6.97,4.38,4873.684210526316,1
1.06,Very Good,G,VS2,61.7,57.0,10956.27,6.5,6.57,4.03,6116.037735849056,1
1.31,Ideal,H,SI2,62.2,57.0,10957.960000000001,6.96,7.0,4.34,4949.618320610687,1
1.03,Premium,F,VS2,62.0,58.0,10957.960000000001,6.5,6.46,4.02,6295.145631067961,1
1.2,Ideal,H,SI1,60.8,57.0,10959.65,6.9,6.88,4.19,5404.166666666667,1
1.05,Ideal,G,VS2,60.8,57.0,10961.340000000002,6.58,6.65,4.02,6177.142857142857,1
1.05,Ideal,G,VS2,61.9,56.0,10961.340000000002,6.52,6.56,4.05,6177.142857142857,1
1.05,Very Good,G,VS2,62.8,57.0,10961.340000000002,6.45,6.49,4.06,6177.142857142857,1
1.03,Very Good,G,VS1,60.6,58.0,10963.03,6.48,6.55,3.95,6298.058252427184,1
1.2,Ideal,H,VS2,59.9,57.0,10963.03,6.91,6.87,4.13,5405.833333333334,1
1.01,Premium,E,VS2,62.4,60.0,10964.72,6.39,6.43,4.0,6423.762376237623,1
1.01,Very Good,E,VS2,62.9,57.0,10964.72,6.37,6.43,4.02,6423.762376237623,1
0.94,Ideal,G,VVS1,62.4,58.0,10964.72,6.22,6.27,3.9,6902.127659574468,1
1.24,Ideal,H,SI1,60.9,57.0,10964.72,6.9,6.95,4.22,5232.258064516129,1
1.22,Premium,G,SI1,60.7,59.0,10971.480000000001,6.92,6.96,4.21,5321.311475409836,1
1.15,Ideal,G,VS2,61.4,57.0,10971.480000000001,6.78,6.74,4.15,5645.217391304348,1
1.15,Premium,G,VS2,61.5,58.0,10971.480000000001,6.76,6.71,4.14,5645.217391304348,1
1.2,Premium,G,SI1,63.0,60.0,10974.86,6.81,6.75,4.27,5411.666666666667,1
1.38,Very Good,J,VS2,62.7,56.0,10974.86,7.06,7.11,4.44,4705.797101449276,1
1.51,Premium,E,I1,59.0,62.0,10974.86,7.41,7.36,4.36,4300.662251655629,1
1.18,Ideal,I,VVS1,59.7,54.0,10974.86,6.99,6.92,4.15,5503.389830508475,1
1.37,Premium,G,SI2,59.6,60.0,10976.550000000001,7.24,7.18,4.3,4740.875912408759,1
1.1,Very Good,H,VVS2,59.7,57.8,10979.93,6.7,6.76,4.01,5906.363636363636,1
1.01,Very Good,G,VS1,62.8,59.0,10983.310000000001,6.34,6.37,3.99,6434.653465346534,1
1.01,Premium,G,VS1,62.6,59.0,10983.310000000001,6.38,6.46,4.02,6434.653465346534,1
1.01,Premium,G,VS1,62.6,59.0,10983.310000000001,6.38,6.43,4.01,6434.653465346534,1
1.01,Good,G,VS1,63.2,58.0,10983.310000000001,6.34,6.38,4.02,6434.653465346534,1
1.01,Premium,G,VS1,62.7,58.0,10983.310000000001,6.38,6.41,4.01,6434.653465346534,1
1.01,Good,G,VS1,63.7,57.0,10983.310000000001,6.32,6.37,4.04,6434.653465346534,1
1.01,Premium,G,VS1,60.8,58.0,10983.310000000001,6.44,6.51,3.94,6434.653465346534,1
1.01,Premium,G,VS1,62.3,59.0,10983.310000000001,6.38,6.42,3.99,6434.653465346534,1
1.01,Ideal,G,VS1,61.8,57.0,10983.310000000001,6.4,6.45,3.97,6434.653465346534,1
1.02,Ideal,G,VS2,61.4,55.0,10983.310000000001,6.48,6.51,3.99,6371.56862745098,1
1.2,Premium,H,VS2,62.8,59.0,10985.0,6.75,6.7,4.22,5416.666666666667,1
1.14,Very Good,G,VS2,61.3,57.0,10985.0,6.69,6.78,4.13,5701.754385964913,1
1.01,Ideal,F,VS2,62.6,57.0,10986.690000000002,6.39,6.43,4.01,6436.633663366337,1
1.01,Very Good,E,SI1,63.4,55.0,10986.690000000002,6.38,6.42,4.06,6436.633663366337,1
1.2,Ideal,G,SI1,61.2,56.0,10988.380000000001,6.92,6.84,4.21,5418.333333333334,1
1.35,Ideal,H,VS2,61.6,55.0,10988.380000000001,7.08,7.02,4.34,4816.296296296296,1
2.07,Fair,G,I1,67.7,56.0,10990.07,7.76,7.73,5.25,3141.545893719807,1
1.24,Ideal,F,SI2,61.4,58.0,10990.07,6.85,6.9,4.22,5244.354838709677,1
1.12,Premium,G,VS2,61.7,56.0,10990.07,6.72,6.61,4.11,5806.249999999999,1
1.01,Ideal,G,VS1,62.0,57.0,10991.760000000002,6.44,6.36,3.97,6439.60396039604,1
1.08,Good,H,VVS1,63.1,57.0,10991.760000000002,6.52,6.57,4.13,6022.222222222222,1
1.09,Premium,G,VS2,60.9,56.0,10991.760000000002,6.7,6.67,4.07,5966.97247706422,1
1.22,Premium,I,VS1,59.4,60.0,10991.760000000002,7.02,6.96,4.15,5331.147540983607,1
1.01,Ideal,G,VS2,61.8,57.0,10991.760000000002,6.43,6.41,3.97,6439.60396039604,1
1.09,Premium,G,VS2,61.7,58.0,10991.760000000002,6.6,6.53,4.05,5966.97247706422,1
1.02,Premium,G,VS1,60.8,58.0,10993.45,6.52,6.47,3.95,6377.450980392156,1
1.21,Premium,H,SI1,61.6,61.0,10993.45,6.88,6.83,4.22,5376.033057851239,1
1.32,Premium,H,VS2,61.5,59.0,10993.45,7.04,7.01,4.32,4928.030303030303,1
1.21,Premium,D,SI2,62.5,57.0,10993.45,6.79,6.71,4.22,5376.033057851239,1
1.21,Premium,D,SI2,62.5,57.0,10993.45,6.79,6.71,4.22,5376.033057851239,1
1.29,Ideal,F,SI2,61.7,54.0,11000.210000000001,7.08,6.99,4.34,5045.736434108527,1
1.01,Good,G,VS1,64.0,60.0,11000.210000000001,6.29,6.33,4.04,6444.554455445545,1
1.01,Good,E,VS1,64.6,58.0,11000.210000000001,6.22,6.29,4.04,6444.554455445545,1
1.29,Ideal,I,VS2,62.7,57.0,11000.210000000001,6.97,6.91,4.35,5045.736434108527,1
1.02,Ideal,F,VS2,62.9,57.0,11000.210000000001,6.42,6.33,4.01,6381.3725490196075,1
1.23,Ideal,G,SI1,61.4,56.0,11000.210000000001,6.94,6.91,4.25,5291.869918699187,1
1.51,Premium,H,SI2,62.9,58.0,11003.590000000002,7.31,7.26,4.58,4311.920529801325,1
1.51,Ideal,I,VS2,60.7,57.0,11003.590000000002,7.42,7.35,4.48,4311.920529801325,1
1.51,Good,J,SI1,64.1,61.0,11003.590000000002,7.19,7.16,4.6,4311.920529801325,1
1.2,Ideal,H,SI1,62.7,55.0,11005.28,6.76,6.73,4.23,5426.666666666667,1
1.01,Ideal,G,VS2,60.1,55.0,11005.28,6.53,6.58,3.94,6447.524752475248,1
1.11,Ideal,F,SI1,61.1,57.0,11005.28,6.67,6.69,4.08,5866.666666666666,1
1.53,Premium,H,SI2,61.5,60.0,11005.28,7.46,7.39,4.56,4256.2091503267975,1
3.0,Very Good,H,I1,63.1,55.0,11005.28,9.23,9.1,5.77,2170.6666666666665,1
1.33,Very Good,I,SI1,62.6,56.0,11006.97,6.97,7.03,4.38,4896.992481203008,1
0.92,Ideal,D,VS2,61.4,56.0,11006.97,6.26,6.28,3.85,7079.347826086956,1
1.01,Very Good,E,VS2,63.3,58.0,11012.040000000003,6.38,6.35,4.03,6451.485148514851,1
1.01,Very Good,E,VS2,63.3,60.0,11012.040000000003,6.33,6.3,4.0,6451.485148514851,1
1.01,Premium,E,VS2,58.1,60.0,11012.040000000003,6.58,6.51,3.8,6451.485148514851,1
1.01,Ideal,G,VS2,61.5,57.0,11012.040000000003,6.49,6.45,3.98,6451.485148514851,1
1.01,Very Good,E,VS2,61.1,62.0,11013.730000000001,6.39,6.5,3.94,6452.475247524752,1
1.01,Good,E,VS2,58.9,62.0,11013.730000000001,6.55,6.63,3.88,6452.475247524752,1
1.15,Ideal,E,SI1,60.2,57.0,11013.730000000001,6.8,6.77,4.09,5666.956521739131,1
1.0,Very Good,E,VS2,62.6,60.0,11015.42,6.35,6.4,3.99,6518.0,1
1.2,Ideal,H,SI1,62.1,56.0,11015.42,6.83,6.76,4.22,5431.666666666667,1
1.22,Ideal,F,SI2,62.5,56.0,11015.42,6.85,6.81,4.27,5342.622950819672,1
1.32,Premium,H,VVS2,61.3,58.0,11018.800000000001,7.05,7.01,4.31,4939.393939393939,1
1.0,Premium,F,VS2,61.9,59.0,11020.490000000002,6.36,6.41,3.95,6521.0,1
2.0,Good,J,I1,63.6,62.0,11020.490000000002,7.97,7.8,5.02,3260.5,1
1.01,Very Good,E,VS2,62.2,58.0,11022.18,6.36,6.41,3.97,6457.425742574257,1
1.01,Very Good,E,VS2,60.4,58.0,11022.18,6.47,6.6,3.95,6457.425742574257,1
1.01,Very Good,E,VS2,63.3,56.0,11022.18,6.34,6.37,4.02,6457.425742574257,1
1.01,Good,E,VS2,58.0,60.0,11022.18,6.64,6.68,3.86,6457.425742574257,1
1.5,Good,J,SI1,64.5,56.0,11023.87,7.09,7.18,4.6,4348.666666666667,1
1.07,Very Good,G,VS2,62.9,59.0,11027.25,6.49,6.52,4.09,6098.130841121495,1
1.13,Ideal,G,VS2,62.7,57.0,11027.25,6.65,6.68,4.18,5774.336283185841,1
1.19,Very Good,F,SI1,60.8,59.0,11028.940000000002,6.85,6.89,4.18,5484.033613445378,1
1.2,Very Good,G,SI1,62.8,60.0,11028.940000000002,6.71,6.79,4.24,5438.333333333334,1
1.2,Very Good,G,SI1,62.8,57.0,11028.940000000002,6.68,6.73,4.21,5438.333333333334,1
1.11,Premium,H,VS2,61.1,59.0,11030.630000000001,6.66,6.63,4.06,5880.180180180179,1
1.04,Ideal,G,VS2,60.8,57.0,11034.010000000002,6.55,6.57,3.99,6277.884615384615,1
1.01,Premium,G,VS1,59.8,59.0,11034.010000000002,6.55,6.5,3.9,6464.3564356435645,1
1.01,Very Good,G,VS1,63.2,61.0,11034.010000000002,6.35,6.33,4.01,6464.3564356435645,1
1.01,Very Good,G,VS1,63.5,59.0,11034.010000000002,6.36,6.31,4.02,6464.3564356435645,1
1.01,Good,G,VS1,63.7,56.0,11034.010000000002,6.37,6.29,4.03,6464.3564356435645,1
1.31,Premium,H,SI2,60.8,58.0,11034.010000000002,7.13,7.08,4.32,4983.969465648855,1
1.08,Ideal,G,VS2,62.5,56.0,11035.7,6.57,6.54,4.1,6046.296296296296,1
1.15,Fair,G,VS1,64.6,57.0,11035.7,6.6,6.5,4.23,5678.260869565218,1
1.22,Very Good,F,SI1,63.1,58.0,11035.7,6.8,6.74,4.27,5352.459016393443,1
1.22,Very Good,G,SI2,59.2,61.0,11037.390000000001,6.99,6.92,4.12,5353.2786885245905,1
1.09,Ideal,D,SI1,61.3,55.9,11039.080000000002,6.61,6.65,4.06,5992.660550458715,1
1.08,Premium,G,VS2,62.3,58.0,11039.080000000002,6.54,6.5,4.06,6048.148148148148,1
1.08,Premium,G,VS2,60.1,59.0,11039.080000000002,6.7,6.64,4.01,6048.148148148148,1
1.08,Ideal,G,VS2,62.4,55.0,11039.080000000002,6.62,6.55,4.11,6048.148148148148,1
1.08,Premium,G,VS1,61.5,61.0,11039.080000000002,6.62,6.55,4.05,6048.148148148148,1
1.27,Premium,I,VS1,62.2,59.0,11039.080000000002,6.92,6.87,4.29,5143.307086614173,1
1.08,Premium,G,VS2,59.4,59.0,11039.080000000002,6.75,6.68,3.99,6048.148148148148,1
2.0,Fair,F,I1,66.1,57.0,11039.080000000002,7.84,7.7,5.14,3266.0,1
1.08,Premium,G,VS2,62.4,57.0,11039.080000000002,6.56,6.49,4.07,6048.148148148148,1
1.01,Very Good,F,VS2,63.3,57.0,11040.77,6.41,6.33,4.03,6468.316831683168,1
1.01,Premium,F,VS2,61.7,58.0,11040.77,6.48,6.42,3.98,6468.316831683168,1
1.01,Premium,F,VS2,62.2,60.0,11040.77,6.4,6.37,3.97,6468.316831683168,1
1.01,Premium,F,VS2,59.3,62.0,11040.77,6.48,6.44,3.83,6468.316831683168,1
1.01,Premium,F,VS2,59.2,60.0,11040.77,6.54,6.51,3.86,6468.316831683168,1
1.01,Ideal,F,VS2,62.0,56.0,11040.77,6.51,6.46,4.02,6468.316831683168,1
1.01,Premium,F,VS2,62.8,59.0,11040.77,6.41,6.33,4.0,6468.316831683168,1
1.01,Very Good,F,VS2,63.1,60.0,11040.77,6.39,6.36,4.02,6468.316831683168,1
1.1,Ideal,G,VS2,62.0,56.0,11042.460000000001,6.6,6.68,4.12,5939.999999999999,1
1.1,Premium,G,VS2,60.2,58.0,11042.460000000001,6.71,6.75,4.05,5939.999999999999,1
1.2,Very Good,E,SI1,61.8,56.0,11042.460000000001,6.75,6.82,4.19,5445.0,1
1.11,Premium,G,VS2,61.4,58.0,11042.460000000001,6.7,6.66,4.1,5886.486486486486,1
2.21,Premium,H,I1,62.2,58.0,11044.15,8.31,8.27,5.16,2957.0135746606334,1
1.0,Ideal,H,VVS1,61.5,59.0,11044.15,6.37,6.41,3.93,6535.0,1
1.1,Ideal,G,VS1,61.3,54.0,11044.15,6.69,6.65,4.09,5940.90909090909,1
1.29,Very Good,I,VS2,61.8,58.0,11047.53,6.94,6.98,4.3,5067.441860465116,1
1.03,Very Good,G,VS1,62.2,57.0,11050.910000000002,6.42,6.47,4.01,6348.543689320388,1
1.03,Very Good,G,VS1,63.0,56.0,11050.910000000002,6.43,6.46,4.06,6348.543689320388,1
1.08,Ideal,D,SI1,62.7,57.0,11050.910000000002,6.52,6.56,4.1,6054.62962962963,1
1.08,Ideal,D,SI1,60.3,57.0,11050.910000000002,6.68,6.71,4.04,6054.62962962963,1
1.01,Very Good,F,VS2,63.2,59.0,11052.6,6.3,6.36,4.0,6475.247524752475,1
0.3,Premium,H,VS2,62.9,59.0,1027.52,4.3,4.26,2.69,2026.6666666666667,1
0.3,Very Good,H,VS2,63.5,58.0,1027.52,4.27,4.24,2.7,2026.6666666666667,1
0.3,Premium,H,VS2,63.0,59.0,1027.52,4.29,4.25,2.69,2026.6666666666667,1
0.3,Premium,H,VS2,62.7,59.0,1027.52,4.26,4.22,2.66,2026.6666666666667,1
0.3,Premium,H,VS2,62.7,59.0,1027.52,4.27,4.22,2.66,2026.6666666666667,1
0.3,Premium,H,VS2,62.6,58.0,1027.52,4.28,4.22,2.66,2026.6666666666667,1
0.3,Premium,H,VS2,62.5,59.0,1027.52,4.28,4.23,2.66,2026.6666666666667,1
0.3,Very Good,H,VS2,63.5,59.0,1027.52,4.27,4.2,2.69,2026.6666666666667,1
0.3,Good,D,VS2,64.1,57.0,1027.52,4.25,4.21,2.71,2026.6666666666667,1
0.3,Premium,H,VS2,61.1,61.0,1027.52,4.32,4.29,2.63,2026.6666666666667,1
0.32,Ideal,E,VS2,61.4,57.0,1027.52,4.4,4.46,2.72,1900.0,1
